| P05787
5 0.0638
6 0.0232
7 0.0104
8 0.0119
9 0.0081
10 0.0095
11 0.0062
12 0.0065
13 0.0099
14 0.0033
15 0.0079
16 0.0061
17 0.0092
18 0.0054
19 0.0045
20 0.0057
21 0.0051
22 0.0076
23 0.005
| P62913
1 0.0074
2 0.0349
3 0.0284
4 0.0445
5 0.5915
6 0.2109
7 0.0021
8 0.0039
9 0.0048
10 0.0091
11 0.0056
12 0.0036
13 0.0071
14 0.003
15 0.0041
16 0.0048
17 0.0052
18 0.0047
19 0.0059
20 0.0059
21 0.0028
22 0.0068
23 0.003
| P62917
1 0.0099
2 0.0122
3 0.0263
4 0.0277
5 0.0484
6 0.1326
7 0.1215
8 0.119
9 0.4298
10 0.0104
11 0.0047
12 0.0053
13 0.0047
14 0.0047
15 0.007
16 0.004
17 0.0056
18 0.0033
19 0.0043
20 0.005
21 0.0043
22 0.0063
23 0.0028
| P62937
1 0.0038
2 0.0141
3 0.0339
4 0.8444
5 0.0082
6 0.005
7 0.0022
8 0.0063
9 0.0057
10 0.0036
11 0.0061
12 0.0044
13 0.0042
14 0.0057
15 0.0114
16 0.0115
17 0.0048
18 0.0038
19 0.0032
20 0.0047
21 0.0064
22 0.0034
23 0.0035
| Q9Y536
1 0.0038
2 0.0141
3 0.0339
4 0.8444
5 0.0082
6 0.005
7 0.0022
8 0.0063
9 0.0057
10 0.0036
11 0.0061
12 0.0044
13 0.0042
14 0.0057
15 0.0114
16 0.0115
17 0.0048
18 0.0038
19 0.0032
20 0.0047
21 0.0064
22 0.0034
23 0.0035
| P0DN26
1 0.0038
2 0.0141
3 0.0339
4 0.8444
5 0.0082
6 0.005
7 0.0022
8 0.0063
9 0.0057
10 0.0036
11 0.0061
12 0.0044
13 0.0042
14 0.0057
15 0.0114
16 0.0115
17 0.0048
18 0.0038
19 0.0032
20 0.0047
21 0.0064
22 0.0034
23 0.0035
| F5H284
1 0.0038
2 0.0141
3 0.0339
4 0.8444
5 0.0082
6 0.005
7 0.0022
8 0.0063
9 0.0057
10 0.0036
11 0.0061
12 0.0044
13 0.0042
14 0.0057
15 0.0114
16 0.0115
17 0.0048
18 0.0038
19 0.0032
20 0.0047
21 0.0064
22 0.0034
23 0.0035
| A0A0B4J2A2
1 0.0038
2 0.0141
3 0.0339
4 0.8444
5 0.0082
6 0.005
7 0.0022
8 0.0063
9 0.0057
10 0.0036
11 0.0061
12 0.0044
13 0.0042
14 0.0057
15 0.0114
16 0.0115
17 0.0048
18 0.0038
19 0.0032
20 0.0047
21 0.0064
22 0.0034
23 0.0035
| A0A075B759
1 0.0038
2 0.0141
3 0.0339
4 0.8444
5 0.0082
6 0.005
7 0.0022
8 0.0063
9 0.0057
10 0.0036
11 0.0061
12 0.0044
13 0.0042
14 0.0057
15 0.0114
16 0.0115
17 0.0048
18 0.0038
19 0.0032
20 0.0047
21 0.0064
22 0.0034
23 0.0035
| P0DN37
1 0.0038
2 0.0141
3 0.0339
4 0.8444
5 0.0082
6 0.005
7 0.0022
8 0.0063
9 0.0057
10 0.0036
11 0.0061
12 0.0044
13 0.0042
14 0.0057
15 0.0114
16 0.0115
17 0.0048
18 0.0038
19 0.0032
20 0.0047
21 0.0064
22 0.0034
23 0.0035
| P62993
1 0.0
2 0.0214
3 0.017
4 0.0167
5 0.0161
6 0.0201
7 0.6446
8 0.0509
9 0.0146
10 0.0155
11 0.0109
12 0.0151
13 0.019
14 0.0149
15 0.0182
16 0.0129
17 0.0127
18 0.0192
19 0.0124
20 0.0166
21 0.014
22 0.0171
23 0.0
| P63000
1 0.0553
2 0.0075
3 0.0147
4 0.0118
5 0.0584
6 0.721
7 0.0142
8 0.0
9 0.0
10 0.0
11 0.0127
12 0.0145
13 0.0107
14 0.0
15 0.0162
16 0.0
17 0.0
18 0.0148
19 0.0
20 0.0102
21 0.0129
22 0.0133
23 0.0121
| P15153
1 0.0553
2 0.0075
3 0.0147
4 0.0118
5 0.0584
6 0.721
7 0.0142
8 0.0
9 0.0
10 0.0
11 0.0127
12 0.0145
13 0.0107
14 0.0
15 0.0162
16 0.0
17 0.0
18 0.0148
19 0.0
20 0.0102
21 0.0129
22 0.0133
23 0.0121
| P63092
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.065
10 0.0302
11 0.0
12 0.0
13 0.0
14 0.2702
15 0.2278
16 0.2682
17 0.048
18 0.0257
19 0.0136
20 0.0
21 0.0
22 0.0389
23 0.0126
| P11488
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.065
10 0.0302
11 0.0
12 0.0
13 0.0
14 0.2702
15 0.2278
16 0.2682
17 0.048
18 0.0257
19 0.0136
20 0.0
21 0.0
22 0.0389
23 0.0126
| P19087
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.065
10 0.0302
11 0.0
12 0.0
13 0.0
14 0.2702
15 0.2278
16 0.2682
17 0.048
18 0.0257
19 0.0136
20 0.0
21 0.0
22 0.0389
23 0.0126
| P09471
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.065
10 0.0302
11 0.0
12 0.0
13 0.0
14 0.2702
15 0.2278
16 0.2682
17 0.048
18 0.0257
19 0.0136
20 0.0
21 0.0
22 0.0389
23 0.0126
| A8MTJ3
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.065
10 0.0302
11 0.0
12 0.0
13 0.0
14 0.2702
15 0.2278
16 0.2682
17 0.048
18 0.0257
19 0.0136
20 0.0
21 0.0
22 0.0389
23 0.0126
| P38405
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.065
10 0.0302
11 0.0
12 0.0
13 0.0
14 0.2702
15 0.2278
16 0.2682
17 0.048
18 0.0257
19 0.0136
20 0.0
21 0.0
22 0.0389
23 0.0126
| P63096
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 1.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P63104
1 0.0041
2 0.0055
3 0.0098
4 0.0107
5 0.019
6 0.0364
7 0.0235
8 0.4961
9 0.2668
10 0.0075
11 0.0078
12 0.0059
13 0.0096
14 0.009
15 0.0094
16 0.0108
17 0.0118
18 0.0062
19 0.0086
20 0.0153
21 0.0042
22 0.0137
23 0.0081
| P63151
1 0.0
2 0.0612
3 0.0
4 0.0592
5 0.0
6 0.0
7 0.0
8 0.0
9 0.033
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0508
15 0.0
16 0.0496
17 0.0937
18 0.4875
19 0.0675
20 0.0695
21 0.0
22 0.0
23 0.028
| Q66LE6
1 0.0
2 0.0612
3 0.0
4 0.0592
5 0.0
6 0.0
7 0.0
8 0.0
9 0.033
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0508
15 0.0
16 0.0496
17 0.0937
18 0.4875
19 0.0675
20 0.0695
21 0.0
22 0.0
23 0.028
| Q00005
1 0.0
2 0.0612
3 0.0
4 0.0592
5 0.0
6 0.0
7 0.0
8 0.0
9 0.033
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0508
15 0.0
16 0.0496
17 0.0937
18 0.4875
19 0.0675
20 0.0695
21 0.0
22 0.0
23 0.028
| Q9Y2T4
1 0.0
2 0.0612
3 0.0
4 0.0592
5 0.0
6 0.0
7 0.0
8 0.0
9 0.033
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0508
15 0.0
16 0.0496
17 0.0937
18 0.4875
19 0.0675
20 0.0695
21 0.0
22 0.0
23 0.028
| P63241
1 0.0034
2 0.0118
3 0.0247
4 0.8393
5 0.0373
6 0.0093
7 0.0048
8 0.0025
9 0.0035
10 0.0044
11 0.0024
12 0.0014
13 0.002
14 0.0016
15 0.0026
16 0.0012
17 0.0014
18 0.0048
19 0.0014
20 0.012
21 0.0063
22 0.0145
23 0.0073
| Q6IS14
1 0.0034
2 0.0118
3 0.0247
4 0.8393
5 0.0373
6 0.0093
7 0.0048
8 0.0025
9 0.0035
10 0.0044
11 0.0024
12 0.0014
13 0.002
14 0.0016
15 0.0026
16 0.0012
17 0.0014
18 0.0048
19 0.0014
20 0.012
21 0.0063
22 0.0145
23 0.0073
| Q9GZV4
1 0.0034
2 0.0118
3 0.0247
4 0.8393
5 0.0373
6 0.0093
7 0.0048
8 0.0025
9 0.0035
10 0.0044
11 0.0024
12 0.0014
13 0.002
14 0.0016
15 0.0026
16 0.0012
17 0.0014
18 0.0048
19 0.0014
20 0.012
21 0.0063
22 0.0145
23 0.0073
| P63244
1 0.0053
2 0.0128
3 0.0096
4 0.0082
5 0.0083
6 0.0115
7 0.0143
8 0.0209
9 0.0924
10 0.7058
11 0.0325
12 0.0086
13 0.0079
14 0.0088
15 0.0065
16 0.0067
17 0.0065
18 0.0069
19 0.0056
20 0.0054
21 0.0084
22 0.0034
23 0.0041
| P63261
1 0.0057
2 0.0077
3 0.0058
4 0.0088
5 0.0085
6 0.0057
7 0.0115
8 0.0123
9 0.0202
10 0.0263
11 0.0129
12 0.0211
13 0.0308
14 0.6046
15 0.1906
16 0.0081
17 0.0047
18 0.0054
19 0.0029
20 0.0022
21 0.0018
22 0.0013
23 0.0012
| P63279
1 0.1281
2 0.0094
3 0.0124
4 0.753
5 0.0178
6 0.0077
7 0.005
8 0.0
9 0.0
10 0.0099
11 0.0
12 0.0225
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0032
19 0.0096
20 0.0
21 0.0063
22 0.0052
23 0.0099
| P67775
1 0.007
2 0.0098
3 0.0094
4 0.0066
5 0.0105
6 0.0065
7 0.0156
8 0.0109
9 0.0107
10 0.0137
11 0.2929
12 0.5203
13 0.0105
14 0.0096
15 0.0075
16 0.0068
17 0.0068
18 0.0076
19 0.0067
20 0.0107
21 0.0055
22 0.0072
23 0.0073
| P62714
1 0.007
2 0.0098
3 0.0094
4 0.0066
5 0.0105
6 0.0065
7 0.0156
8 0.0109
9 0.0107
10 0.0137
11 0.2929
12 0.5203
13 0.0105
14 0.0096
15 0.0075
16 0.0068
17 0.0068
18 0.0076
19 0.0067
20 0.0107
21 0.0055
22 0.0072
23 0.0073
| P67809
1 0.0169
2 0.0113
3 0.0122
4 0.0113
5 0.0091
6 0.0189
7 0.0106
8 0.0367
9 0.0105
10 0.0105
11 0.1461
12 0.047
13 0.0442
14 0.0741
15 0.0528
16 0.3422
17 0.0749
18 0.0174
19 0.0113
20 0.0145
21 0.0114
22 0.0071
23 0.0091
| P67812
1 0.0157
2 0.0
3 0.0
4 0.7871
5 0.1409
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0147
16 0.0
17 0.0318
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0098
23 0.0
| P67870
1 0.006
2 0.0066
3 0.0153
4 0.0108
5 0.0106
6 0.0116
7 0.2576
8 0.6347
9 0.0048
10 0.0062
11 0.0
12 0.0
13 0.0039
14 0.0044
15 0.0
16 0.0056
17 0.0043
18 0.0
19 0.0
20 0.0
21 0.0039
22 0.0061
23 0.0077
| P68133
1 0.0048
2 0.0087
3 0.0079
4 0.0113
5 0.0105
6 0.0088
7 0.0071
8 0.0102
9 0.0098
10 0.0151
11 0.0098
12 0.0221
13 0.0226
14 0.6277
15 0.1645
16 0.0105
17 0.0061
18 0.0095
19 0.01
20 0.0095
21 0.0039
22 0.002
23 0.0077
| P68032
1 0.0048
2 0.0087
3 0.0079
4 0.0113
5 0.0105
6 0.0088
7 0.0071
8 0.0102
9 0.0098
10 0.0151
11 0.0098
12 0.0221
13 0.0226
14 0.6277
15 0.1645
16 0.0105
17 0.0061
18 0.0095
19 0.01
20 0.0095
21 0.0039
22 0.002
23 0.0077
| P63267
1 0.0048
2 0.0087
3 0.0079
4 0.0113
5 0.0105
6 0.0088
7 0.0071
8 0.0102
9 0.0098
10 0.0151
11 0.0098
12 0.0221
13 0.0226
14 0.6277
15 0.1645
16 0.0105
17 0.0061
18 0.0095
19 0.01
20 0.0095
21 0.0039
22 0.002
23 0.0077
| P62736
1 0.0048
2 0.0087
3 0.0079
4 0.0113
5 0.0105
6 0.0088
7 0.0071
8 0.0102
9 0.0098
10 0.0151
11 0.0098
12 0.0221
13 0.0226
14 0.6277
15 0.1645
16 0.0105
17 0.0061
18 0.0095
19 0.01
20 0.0095
21 0.0039
22 0.002
23 0.0077
| P68036
1 0.0061
2 0.0
3 0.0118
4 0.7868
5 0.0131
6 0.0022
7 0.0024
8 0.0
9 0.003
10 0.0
11 0.068
12 0.004
13 0.0
14 0.0062
15 0.0082
16 0.0079
17 0.0408
18 0.0053
19 0.0144
20 0.0035
21 0.0042
22 0.0078
23 0.0043
| Q5VTE0
1 0.0069
2 0.0118
3 0.0102
4 0.0089
5 0.0068
6 0.0116
7 0.0167
8 0.0407
9 0.0195
10 0.0167
11 0.033
12 0.0254
13 0.0263
14 0.05
15 0.0464
16 0.1794
17 0.4147
18 0.0484
19 0.0107
20 0.0059
21 0.0047
22 0.0031
23 0.0023
| P68104
1 0.0069
2 0.0118
3 0.0102
4 0.0089
5 0.0068
6 0.0116
7 0.0167
8 0.0407
9 0.0195
10 0.0167
11 0.033
12 0.0254
13 0.0263
14 0.05
15 0.0464
16 0.1794
17 0.4147
18 0.0484
19 0.0107
20 0.0059
21 0.0047
22 0.0031
23 0.0023
| P68363
1 0.0052
2 0.0059
3 0.0085
4 0.0099
5 0.0061
6 0.0093
7 0.0104
8 0.007
9 0.0074
10 0.0198
11 0.016
12 0.0203
13 0.0114
14 0.0096
15 0.033
16 0.025
17 0.1132
18 0.5575
19 0.0962
20 0.0108
21 0.0069
22 0.0061
23 0.0048
| A6NHL2
1 0.0052
2 0.0059
3 0.0085
4 0.0099
5 0.0061
6 0.0093
7 0.0104
8 0.007
9 0.0074
10 0.0198
11 0.016
12 0.0203
13 0.0114
14 0.0096
15 0.033
16 0.025
17 0.1132
18 0.5575
19 0.0962
20 0.0108
21 0.0069
22 0.0061
23 0.0048
| P68366
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 1.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P68371
1 0.0051
2 0.0097
3 0.0076
4 0.0123
5 0.0201
6 0.0093
7 0.0106
8 0.0087
9 0.0089
10 0.0223
11 0.0305
12 0.0234
13 0.0096
14 0.0094
15 0.0137
16 0.022
17 0.0565
18 0.5058
19 0.1884
20 0.0105
21 0.0064
22 0.006
23 0.0032
| P68400
1 0.0079
2 0.0081
3 0.0106
4 0.0188
5 0.0151
6 0.0131
7 0.0229
8 0.035
9 0.0212
10 0.0164
11 0.0216
12 0.0214
13 0.0577
14 0.5102
15 0.1056
16 0.0322
17 0.0164
18 0.0162
19 0.0134
20 0.0099
21 0.0112
22 0.006
23 0.0091
| Q8NEV1
1 0.0079
2 0.0081
3 0.0106
4 0.0188
5 0.0151
6 0.0131
7 0.0229
8 0.035
9 0.0212
10 0.0164
11 0.0216
12 0.0214
13 0.0577
14 0.5102
15 0.1056
16 0.0322
17 0.0164
18 0.0162
19 0.0134
20 0.0099
21 0.0112
22 0.006
23 0.0091
| P68402
1 0.0039
2 0.0049
3 0.0109
4 0.0069
5 0.0059
6 0.0089
7 0.0273
8 0.0595
9 0.8055
10 0.0045
11 0.0041
12 0.0074
13 0.0037
14 0.0096
15 0.0038
16 0.0041
17 0.0081
18 0.0038
19 0.0057
20 0.0039
21 0.0039
22 0.0
23 0.0037
| P68431
1 0.0102
2 0.0568
3 0.3115
4 0.5573
5 0.0042
6 0.0077
7 0.0055
8 0.0075
9 0.0059
10 0.0028
11 0.0019
12 0.0017
13 0.0037
14 0.0043
15 0.0015
16 0.0017
17 0.0011
18 0.002
19 0.0027
20 0.0033
21 0.0023
22 0.0012
23 0.0036
| Q16695
1 0.0102
2 0.0568
3 0.3115
4 0.5573
5 0.0042
6 0.0077
7 0.0055
8 0.0075
9 0.0059
10 0.0028
11 0.0019
12 0.0017
13 0.0037
14 0.0043
15 0.0015
16 0.0017
17 0.0011
18 0.002
19 0.0027
20 0.0033
21 0.0023
22 0.0012
23 0.0036
| Q6NXT2
1 0.0102
2 0.0568
3 0.3115
4 0.5573
5 0.0042
6 0.0077
7 0.0055
8 0.0075
9 0.0059
10 0.0028
11 0.0019
12 0.0017
13 0.0037
14 0.0043
15 0.0015
16 0.0017
17 0.0011
18 0.002
19 0.0027
20 0.0033
21 0.0023
22 0.0012
23 0.0036
| P78318
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P78330
1 0.017
2 0.0
3 0.0
4 0.043
5 0.046
6 0.0546
7 0.054
8 0.4198
9 0.0237
10 0.0583
11 0.0
12 0.0271
13 0.0588
14 0.0
15 0.0
16 0.0508
17 0.0
18 0.0
19 0.0414
20 0.0
21 0.0464
22 0.0589
23 0.0
| P78346
1 0.0
2 0.0
3 0.0
4 0.0566
5 0.0
6 0.0
7 0.0
8 0.8147
9 0.1286
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P78371
1 0.0116
2 0.0147
3 0.0099
4 0.0105
5 0.0188
6 0.0141
7 0.0183
8 0.0163
9 0.0136
10 0.0091
11 0.0096
12 0.017
13 0.0364
14 0.0189
15 0.005
16 0.0106
17 0.0237
18 0.3175
19 0.3819
20 0.0162
21 0.0067
22 0.0167
23 0.0031
| P78406
1 0.0
2 0.0312
3 0.0207
4 0.0369
5 0.0
6 0.0321
7 0.0194
8 0.0234
9 0.0167
10 0.0419
11 0.0212
12 0.0299
13 0.2173
14 0.3425
15 0.0457
16 0.0371
17 0.0
18 0.0
19 0.0212
20 0.023
21 0.0174
22 0.0223
23 0.0
| P78417
1 0.0126
2 0.0095
3 0.0059
4 0.01
5 0.0104
6 0.0129
7 0.0141
8 0.133
9 0.6106
10 0.0102
11 0.0154
12 0.0146
13 0.01
14 0.0134
15 0.0111
16 0.0115
17 0.0107
18 0.0182
19 0.0189
20 0.0095
21 0.0138
22 0.0103
23 0.0132
| P81605
1 1.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P82650
1 0.0
2 0.0085
3 0.0
4 0.0077
5 0.0069
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0451
13 0.7928
14 0.0
15 0.0048
16 0.0063
17 0.007
18 0.0256
19 0.0209
20 0.0061
21 0.0384
22 0.0033
23 0.0268
| P82663
1 0.0
2 0.0
3 0.0
4 0.0
5 0.5987
6 0.3531
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0279
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0203
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P82664
1 0.0
2 0.0
3 0.0
4 0.0
5 1.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P82673
1 0.1054
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.1832
14 0.7115
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P82930
1 0.0155
2 0.0048
3 0.0108
4 0.0132
5 0.0083
6 0.0238
7 0.0149
8 0.2169
9 0.4048
10 0.0255
11 0.0
12 0.0306
13 0.0124
14 0.0114
15 0.0
16 0.048
17 0.0548
18 0.0
19 0.0
20 0.0097
21 0.0474
22 0.0287
23 0.0186
| P82979
1 0.0133
2 0.0327
3 0.0165
4 0.0294
5 0.0191
6 0.0155
7 0.0216
8 0.0262
9 0.3755
10 0.2423
11 0.0137
12 0.0125
13 0.0108
14 0.0164
15 0.0157
16 0.0241
17 0.0211
18 0.0
19 0.0138
20 0.0152
21 0.0386
22 0.0159
23 0.0101
| P83731
1 0.0405
2 0.1822
3 0.1656
4 0.0788
5 0.2936
6 0.0493
7 0.0076
8 0.01
9 0.013
10 0.0111
11 0.0147
12 0.0128
13 0.0113
14 0.0108
15 0.013
16 0.0133
17 0.0094
18 0.0123
19 0.0098
20 0.0107
21 0.0081
22 0.0077
23 0.0144
| P83916
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 1.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P84077
1 0.0073
2 0.0138
3 0.0368
4 0.0578
5 0.6477
6 0.0225
7 0.0083
8 0.0104
9 0.0131
10 0.0096
11 0.0154
12 0.0148
13 0.0141
14 0.0134
15 0.0234
16 0.0126
17 0.015
18 0.0129
19 0.008
20 0.0094
21 0.0159
22 0.0089
23 0.009
| P61204
1 0.0073
2 0.0138
3 0.0368
4 0.0578
5 0.6477
6 0.0225
7 0.0083
8 0.0104
9 0.0131
10 0.0096
11 0.0154
12 0.0148
13 0.0141
14 0.0134
15 0.0234
16 0.0126
17 0.015
18 0.0129
19 0.008
20 0.0094
21 0.0159
22 0.0089
23 0.009
| P84095
1 0.0
2 0.0
3 0.0
4 0.0
5 1.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P84098
1 0.0123
2 0.0284
3 0.0315
4 0.0607
5 0.0806
6 0.1307
7 0.2799
8 0.2597
9 0.0079
10 0.0038
11 0.0071
12 0.0088
13 0.0053
14 0.0043
15 0.0057
16 0.004
17 0.0056
18 0.0115
19 0.0059
20 0.0151
21 0.01
22 0.0144
23 0.0067
| P84103
1 0.0199
2 0.1814
3 0.0694
4 0.0781
5 0.3666
6 0.1015
7 0.0055
8 0.017
9 0.017
10 0.016
11 0.0075
12 0.01
13 0.0104
14 0.0087
15 0.009
16 0.0077
17 0.0141
18 0.01
19 0.0096
20 0.0138
21 0.0069
22 0.0096
23 0.0105
| P84243
1 0.0
2 0.0
3 0.4755
4 0.5245
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q00169
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 1.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q00535
1 0.0
2 0.0142
3 0.0209
4 0.0107
5 0.0156
6 0.0
7 0.0
8 0.0
9 0.6701
10 0.1153
11 0.0152
12 0.0097
13 0.0089
14 0.004
15 0.014
16 0.0125
17 0.0127
18 0.0149
19 0.0144
20 0.0142
21 0.0105
22 0.0136
23 0.0086
| Q00577
1 0.0087
2 0.0075
3 0.0097
4 0.0091
5 0.0093
6 0.0094
7 0.0087
8 0.0123
9 0.0091
10 0.0125
11 0.0125
12 0.0293
13 0.0523
14 0.6858
15 0.018
16 0.0144
17 0.0078
18 0.0123
19 0.026
20 0.0143
21 0.0138
22 0.0069
23 0.0104
| Q00688
1 0.0204
2 0.0183
3 0.01
4 0.0096
5 0.0111
6 0.0114
7 0.007
8 0.4665
9 0.3021
10 0.009
11 0.0076
12 0.0112
13 0.0139
14 0.0087
15 0.01
16 0.0133
17 0.0082
18 0.0089
19 0.009
20 0.0075
21 0.0136
22 0.0155
23 0.0072
| Q00796
1 0.0259
2 0.0149
3 0.0254
4 0.0211
5 0.0322
6 0.026
7 0.0
8 0.0183
9 0.0
10 0.0108
11 0.0234
12 0.0
13 0.6506
14 0.016
15 0.0233
16 0.0
17 0.0119
18 0.0102
19 0.0151
20 0.031
21 0.012
22 0.024
23 0.008
| Q01085
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q01105
1 0.0053
2 0.0059
3 0.0071
4 0.0079
5 0.0083
6 0.0097
7 0.0855
8 0.0418
9 0.0145
10 0.0093
11 0.0141
12 0.0513
13 0.4176
14 0.0671
15 0.1899
16 0.0159
17 0.0075
18 0.0047
19 0.0086
20 0.0075
21 0.0051
22 0.005
23 0.0104
| P0DME0
1 0.0053
2 0.0059
3 0.0071
4 0.0079
5 0.0083
6 0.0097
7 0.0855
8 0.0418
9 0.0145
10 0.0093
11 0.0141
12 0.0513
13 0.4176
14 0.0671
15 0.1899
16 0.0159
17 0.0075
18 0.0047
19 0.0086
20 0.0075
21 0.0051
22 0.005
23 0.0104
| Q01130
1 0.0093
2 0.0145
3 0.0869
4 0.0383
5 0.0579
6 0.069
7 0.0464
8 0.0121
9 0.0
10 0.2758
11 0.2981
12 0.0
13 0.0095
14 0.0
15 0.0072
16 0.0107
17 0.0202
18 0.0069
19 0.0205
20 0.0043
21 0.0
22 0.0102
23 0.002
| Q9BRL6
1 0.0093
2 0.0145
3 0.0869
4 0.0383
5 0.0579
6 0.069
7 0.0464
8 0.0121
9 0.0
10 0.2758
11 0.2981
12 0.0
13 0.0095
14 0.0
15 0.0072
16 0.0107
17 0.0202
18 0.0069
19 0.0205
20 0.0043
21 0.0
22 0.0102
23 0.002
| Q01518
1 0.0115
2 0.0107
3 0.0104
4 0.0122
5 0.0069
6 0.0179
7 0.0185
8 0.0125
9 0.0088
10 0.0115
11 0.0081
12 0.0121
13 0.0128
14 0.0091
15 0.0132
16 0.0123
17 0.014
18 0.0348
19 0.7213
20 0.0197
21 0.01
22 0.0052
23 0.0065
| Q01581
1 0.0
2 0.0132
3 0.0
4 0.0
5 0.0
6 0.0243
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.4065
20 0.0
21 0.0
22 0.556
23 0.0
| Q02127
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 1.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q02543
1 0.0094
2 0.0218
3 0.0337
4 0.0553
5 0.0491
6 0.7288
7 0.0142
8 0.0049
9 0.006
10 0.0056
11 0.0042
12 0.0044
13 0.0056
14 0.0062
15 0.0053
16 0.0057
17 0.0073
18 0.0083
19 0.0038
20 0.0054
21 0.0047
22 0.0043
23 0.0059
| Q02750
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
