| P35900
2 0.3879
3 0.1665
4 0.1411
5 0.0442
6 0.0143
7 0.0194
8 0.014
9 0.0107
10 0.0085
11 0.01
12 0.0086
13 0.0093
14 0.0144
15 0.0119
16 0.016
17 0.0
18 0.0005
19 0.0
20 0.0099
21 0.0128
22 0.008
23 0.0146
| P62258
1 0.0026
2 0.0054
3 0.0075
4 0.0063
5 0.0062
6 0.1933
7 0.3867
8 0.1711
9 0.0925
10 0.0274
11 0.0093
12 0.0058
13 0.005
14 0.0155
15 0.0127
16 0.0199
17 0.0
18 0.0004
19 0.0
20 0.004
21 0.0136
22 0.0057
23 0.0092
| P62263
1 0.1277
2 0.5127
3 0.1164
4 0.0697
5 0.0697
6 0.0152
7 0.0236
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0048
14 0.0
15 0.0322
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0142
23 0.0138
| P62266
1 0.1042
2 0.3265
3 0.1757
4 0.0832
5 0.045
6 0.04
7 0.018
8 0.0186
9 0.0115
10 0.0162
11 0.0137
12 0.0126
13 0.0108
14 0.0343
15 0.0225
16 0.0171
17 0.0
18 0.0
19 0.0
20 0.0147
21 0.0107
22 0.0146
23 0.01
| P62269
1 0.2597
2 0.569
3 0.1067
4 0.0
5 0.0
6 0.0
7 0.0645
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P62277
1 0.1832
2 0.4222
3 0.1415
4 0.0332
5 0.0238
6 0.0109
7 0.0393
8 0.0179
9 0.0184
10 0.0227
11 0.0096
12 0.0106
13 0.008
14 0.01
15 0.0159
16 0.0108
17 0.0
18 0.0
19 0.0
20 0.0061
21 0.0
22 0.0
23 0.0159
| P62280
1 0.2643
2 0.0536
3 0.1975
4 0.1027
5 0.0772
6 0.0393
7 0.016
8 0.007
9 0.0061
10 0.0078
11 0.0065
12 0.0057
13 0.1526
14 0.0095
15 0.0115
16 0.0196
17 0.0
18 0.0
19 0.0
20 0.0048
21 0.0072
22 0.0062
23 0.005
| P62330
1 0.1581
2 0.0
3 0.0606
4 0.6244
5 0.1496
6 0.0
7 0.0053
8 0.0
9 0.0
10 0.0
11 0.0
12 0.002
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P62333
1 0.0002
2 0.006
3 0.0001
4 0.0001
5 0.0093
6 0.0113
7 0.0062
8 0.0001
9 0.0066
10 0.0562
11 0.0081
12 0.0201
13 0.0398
14 0.3429
15 0.289
16 0.1579
17 0.0
18 0.0007
19 0.0
20 0.0221
21 0.0118
22 0.0059
23 0.0055
| P62424
1 0.0032
2 0.003
3 0.003
4 0.0056
5 0.0101
6 0.0233
7 0.6396
8 0.1928
9 0.0286
10 0.0159
11 0.004
12 0.0057
13 0.0026
14 0.0065
15 0.0072
16 0.0123
17 0.0
18 0.0026
19 0.0
20 0.0082
21 0.0079
22 0.0129
23 0.005
| P62487
1 0.1454
2 0.7331
3 0.1215
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P62495
1 0.0577
2 0.003
3 0.0
4 0.0267
5 0.0845
6 0.0509
7 0.0964
8 0.0697
9 0.0505
10 0.0042
11 0.0608
12 0.0103
13 0.0368
14 0.0283
15 0.0076
16 0.1555
17 0.0
18 0.063
19 0.0
20 0.1261
21 0.0583
22 0.0
23 0.0096
| P62633
1 0.5685
2 0.4184
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0131
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P62701
1 0.011
2 0.0104
3 0.0124
4 0.0091
5 0.0146
6 0.0552
7 0.3543
8 0.2036
9 0.0821
10 0.0678
11 0.0364
12 0.0191
13 0.0071
14 0.0131
15 0.016
16 0.0129
17 0.0
18 0.0
19 0.0
20 0.0237
21 0.0157
22 0.0228
23 0.0128
| Q8TD47
1 0.011
2 0.0104
3 0.0124
4 0.0091
5 0.0146
6 0.0552
7 0.3543
8 0.2036
9 0.0821
10 0.0678
11 0.0364
12 0.0191
13 0.0071
14 0.0131
15 0.016
16 0.0129
17 0.0
18 0.0
19 0.0
20 0.0237
21 0.0157
22 0.0228
23 0.0128
| P22090
1 0.011
2 0.0104
3 0.0124
4 0.0091
5 0.0146
6 0.0552
7 0.3543
8 0.2036
9 0.0821
10 0.0678
11 0.0364
12 0.0191
13 0.0071
14 0.0131
15 0.016
16 0.0129
17 0.0
18 0.0
19 0.0
20 0.0237
21 0.0157
22 0.0228
23 0.0128
| P67775
1 0.0069
2 0.0065
3 0.0069
4 0.0009
5 0.0065
6 0.0085
7 0.0152
8 0.0638
9 0.1813
10 0.388
11 0.1366
12 0.1003
13 0.0252
14 0.0154
15 0.0012
16 0.0068
17 0.0
18 0.0
19 0.0
20 0.0087
21 0.007
22 0.008
23 0.0063
| P62714
1 0.0069
2 0.0065
3 0.0069
4 0.0009
5 0.0065
6 0.0085
7 0.0152
8 0.0638
9 0.1813
10 0.388
11 0.1366
12 0.1003
13 0.0252
14 0.0154
15 0.0012
16 0.0068
17 0.0
18 0.0
19 0.0
20 0.0087
21 0.007
22 0.008
23 0.0063
| P62750
1 0.2394
2 0.6448
3 0.0182
4 0.0005
5 0.007
6 0.0077
7 0.0034
8 0.0007
9 0.0057
10 0.0039
11 0.0002
12 0.0148
13 0.0002
14 0.0064
15 0.0089
16 0.0213
17 0.0
18 0.0
19 0.0
20 0.0057
21 0.0027
22 0.0051
23 0.0034
| P62753
1 0.0071
2 0.0153
3 0.0101
4 0.0151
5 0.0123
6 0.0138
7 0.0127
8 0.3845
9 0.1888
10 0.137
11 0.0308
12 0.0425
13 0.028
14 0.017
15 0.0169
16 0.0112
17 0.0
18 0.0071
19 0.0
20 0.0141
21 0.0126
22 0.0095
23 0.0139
| P62820
1 0.0
2 0.0081
3 0.0856
4 0.376
5 0.3172
6 0.0729
7 0.0208
8 0.0105
9 0.0118
10 0.0054
11 0.0001
12 0.0043
13 0.0265
14 0.0082
15 0.0085
16 0.0128
17 0.0
18 0.0
19 0.0
20 0.0019
21 0.01
22 0.0165
23 0.0027
| P62826
1 0.0023
2 0.0152
3 0.0083
4 0.4607
5 0.0629
6 0.0242
7 0.1391
8 0.09
9 0.0492
10 0.0235
11 0.0123
12 0.0094
13 0.0065
14 0.0253
15 0.013
16 0.0187
17 0.0
18 0.0
19 0.0
20 0.0072
21 0.0079
22 0.0144
23 0.0099
| P62829
1 0.1999
2 0.5735
3 0.1284
4 0.0929
5 0.0006
6 0.0008
7 0.0004
8 0.0006
9 0.0
10 0.0005
11 0.0003
12 0.0
13 0.0
14 0.0006
15 0.0006
16 0.0008
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P62851
1 0.2831
2 0.5822
3 0.0271
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.023
15 0.0144
16 0.0351
17 0.0
18 0.0
19 0.0
20 0.0351
21 0.0
22 0.0
23 0.0
| P62906
1 0.0071
2 0.007
3 0.0049
4 0.0204
5 0.5564
6 0.2568
7 0.0514
8 0.0163
9 0.0048
10 0.0035
11 0.0095
12 0.0051
13 0.0057
14 0.0046
15 0.0036
16 0.0118
17 0.0
18 0.0031
19 0.0
20 0.0043
21 0.0056
22 0.0079
23 0.0099
| P62910
1 0.0732
2 0.4852
3 0.2834
4 0.0912
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0671
22 0.0
23 0.0
| P62913
1 0.0342
2 0.2733
3 0.0205
4 0.1464
5 0.2331
6 0.1553
7 0.0428
8 0.0255
9 0.008
10 0.0078
11 0.0031
12 0.0035
13 0.0033
14 0.0099
15 0.0059
16 0.0065
17 0.0
18 0.0
19 0.0
20 0.0058
21 0.0073
22 0.0047
23 0.003
| P62917
1 0.0039
2 0.0059
3 0.0085
4 0.0245
5 0.0326
6 0.05
7 0.4465
8 0.1496
9 0.1618
10 0.034
11 0.0134
12 0.0073
13 0.0047
14 0.0112
15 0.0119
16 0.0131
17 0.0
18 0.0002
19 0.0
20 0.0058
21 0.0062
22 0.0048
23 0.0044
| P62937
1 0.0498
2 0.3383
3 0.386
4 0.0432
5 0.0275
6 0.0084
7 0.011
8 0.0074
9 0.0084
10 0.0077
11 0.0099
12 0.0053
13 0.0029
14 0.0143
15 0.013
16 0.0098
17 0.0
18 0.0
19 0.0
20 0.0222
21 0.0171
22 0.0111
23 0.0066
| Q9Y536
1 0.0498
2 0.3383
3 0.386
4 0.0432
5 0.0275
6 0.0084
7 0.011
8 0.0074
9 0.0084
10 0.0077
11 0.0099
12 0.0053
13 0.0029
14 0.0143
15 0.013
16 0.0098
17 0.0
18 0.0
19 0.0
20 0.0222
21 0.0171
22 0.0111
23 0.0066
| P0DN26
1 0.0498
2 0.3383
3 0.386
4 0.0432
5 0.0275
6 0.0084
7 0.011
8 0.0074
9 0.0084
10 0.0077
11 0.0099
12 0.0053
13 0.0029
14 0.0143
15 0.013
16 0.0098
17 0.0
18 0.0
19 0.0
20 0.0222
21 0.0171
22 0.0111
23 0.0066
| F5H284
1 0.0498
2 0.3383
3 0.386
4 0.0432
5 0.0275
6 0.0084
7 0.011
8 0.0074
9 0.0084
10 0.0077
11 0.0099
12 0.0053
13 0.0029
14 0.0143
15 0.013
16 0.0098
17 0.0
18 0.0
19 0.0
20 0.0222
21 0.0171
22 0.0111
23 0.0066
| A0A0B4J2A2
1 0.0498
2 0.3383
3 0.386
4 0.0432
5 0.0275
6 0.0084
7 0.011
8 0.0074
9 0.0084
10 0.0077
11 0.0099
12 0.0053
13 0.0029
14 0.0143
15 0.013
16 0.0098
17 0.0
18 0.0
19 0.0
20 0.0222
21 0.0171
22 0.0111
23 0.0066
| A0A075B759
1 0.0498
2 0.3383
3 0.386
4 0.0432
5 0.0275
6 0.0084
7 0.011
8 0.0074
9 0.0084
10 0.0077
11 0.0099
12 0.0053
13 0.0029
14 0.0143
15 0.013
16 0.0098
17 0.0
18 0.0
19 0.0
20 0.0222
21 0.0171
22 0.0111
23 0.0066
| P0DN37
1 0.0498
2 0.3383
3 0.386
4 0.0432
5 0.0275
6 0.0084
7 0.011
8 0.0074
9 0.0084
10 0.0077
11 0.0099
12 0.0053
13 0.0029
14 0.0143
15 0.013
16 0.0098
17 0.0
18 0.0
19 0.0
20 0.0222
21 0.0171
22 0.0111
23 0.0066
| P62993
1 0.0
2 0.0
3 0.0
4 0.0
5 1.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P62995
1 0.0043
2 0.0085
3 0.0
4 0.0057
5 0.0054
6 0.0073
7 0.0072
8 0.0109
9 0.0068
10 0.1359
11 0.3789
12 0.2416
13 0.0903
14 0.028
15 0.0151
16 0.0409
17 0.0
18 0.0
19 0.0
20 0.0034
21 0.0
22 0.0
23 0.01
| P63000
1 0.0094
2 0.3441
3 0.1767
4 0.2437
5 0.0847
6 0.0466
7 0.0131
8 0.0119
9 0.0009
10 0.0115
11 0.0006
12 0.0102
13 0.0015
14 0.0065
15 0.0073
16 0.0011
17 0.0
18 0.0
19 0.0
20 0.0058
21 0.0077
22 0.0066
23 0.0101
| P60763
1 0.0094
2 0.3441
3 0.1767
4 0.2437
5 0.0847
6 0.0466
7 0.0131
8 0.0119
9 0.0009
10 0.0115
11 0.0006
12 0.0102
13 0.0015
14 0.0065
15 0.0073
16 0.0011
17 0.0
18 0.0
19 0.0
20 0.0058
21 0.0077
22 0.0066
23 0.0101
| P15153
1 0.0094
2 0.3441
3 0.1767
4 0.2437
5 0.0847
6 0.0466
7 0.0131
8 0.0119
9 0.0009
10 0.0115
11 0.0006
12 0.0102
13 0.0015
14 0.0065
15 0.0073
16 0.0011
17 0.0
18 0.0
19 0.0
20 0.0058
21 0.0077
22 0.0066
23 0.0101
| P63092
1 0.0051
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.5947
16 0.2652
17 0.0
18 0.0
19 0.0
20 0.1002
21 0.0348
22 0.0
23 0.0
| P63104
1 0.0055
2 0.0046
3 0.0084
4 0.005
5 0.0084
6 0.5797
7 0.2356
8 0.044
9 0.0143
10 0.012
11 0.008
12 0.0096
13 0.0051
14 0.0071
15 0.0133
16 0.0114
17 0.0
18 0.0
19 0.0
20 0.0048
21 0.0071
22 0.0092
23 0.0072
| P63151
1 0.0062
2 0.0
3 0.0019
4 0.0
5 0.0084
6 0.0
7 0.0314
8 0.0053
9 0.0044
10 0.0
11 0.0074
12 0.0028
13 0.0
14 0.0171
15 0.0124
16 0.0228
17 0.0
18 0.0
19 0.0
20 0.2341
21 0.5431
22 0.0827
23 0.0201
| Q9GZV4
1 0.0
2 0.0
3 0.1651
4 0.5836
5 0.0082
6 0.0
7 0.0
8 0.0027
9 0.0093
10 0.0058
11 0.0
12 0.0
13 0.0283
14 0.0197
15 0.12
16 0.0178
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0097
22 0.0166
23 0.013
| P63241
1 0.0
2 0.0
3 0.1651
4 0.5836
5 0.0082
6 0.0
7 0.0
8 0.0027
9 0.0093
10 0.0058
11 0.0
12 0.0
13 0.0283
14 0.0197
15 0.12
16 0.0178
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0097
22 0.0166
23 0.013
| Q6IS14
1 0.0
2 0.0
3 0.1651
4 0.5836
5 0.0082
6 0.0
7 0.0
8 0.0027
9 0.0093
10 0.0058
11 0.0
12 0.0
13 0.0283
14 0.0197
15 0.12
16 0.0178
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0097
22 0.0166
23 0.013
| P63261
1 0.0013
2 0.0024
3 0.001
4 0.0019
5 0.0033
6 0.0035
7 0.0065
8 0.009
9 0.0054
10 0.0051
11 0.0055
12 0.0086
13 0.0219
14 0.3481
15 0.3041
16 0.1966
17 0.0
18 0.0428
19 0.0
20 0.0149
21 0.0105
22 0.0044
23 0.0031
| P67870
1 0.0171
2 0.0
3 0.0028
4 0.024
5 0.6712
6 0.0934
7 0.003
8 0.0
9 0.0031
10 0.1087
11 0.0018
12 0.0
13 0.0052
14 0.0286
15 0.0049
16 0.0097
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0173
22 0.0092
23 0.0
| P67936
1 0.0
2 0.0
3 0.0
4 0.0007
5 0.0433
6 0.0019
7 0.0522
8 0.5209
9 0.0605
10 0.0393
11 0.1777
12 0.0748
13 0.009
14 0.0074
15 0.0066
16 0.0013
17 0.0
18 0.0
19 0.0
20 0.0006
21 0.0
22 0.0034
23 0.0004
| P68032
1 0.001
2 0.0028
3 0.0012
4 0.0018
5 0.0013
6 0.0025
7 0.0046
8 0.0112
9 0.006
10 0.0059
11 0.0072
12 0.0131
13 0.0189
14 0.3237
15 0.4076
16 0.1723
17 0.0
18 0.0
19 0.0
20 0.0066
21 0.0066
22 0.0033
23 0.0024
| P68133
1 0.001
2 0.0028
3 0.0012
4 0.0018
5 0.0013
6 0.0025
7 0.0046
8 0.0112
9 0.006
10 0.0059
11 0.0072
12 0.0131
13 0.0189
14 0.3237
15 0.4076
16 0.1723
17 0.0
18 0.0
19 0.0
20 0.0066
21 0.0066
22 0.0033
23 0.0024
| P63267
1 0.001
2 0.0028
3 0.0012
4 0.0018
5 0.0013
6 0.0025
7 0.0046
8 0.0112
9 0.006
10 0.0059
11 0.0072
12 0.0131
13 0.0189
14 0.3237
15 0.4076
16 0.1723
17 0.0
18 0.0
19 0.0
20 0.0066
21 0.0066
22 0.0033
23 0.0024
| P62736
1 0.001
2 0.0028
3 0.0012
4 0.0018
5 0.0013
6 0.0025
7 0.0046
8 0.0112
9 0.006
10 0.0059
11 0.0072
12 0.0131
13 0.0189
14 0.3237
15 0.4076
16 0.1723
17 0.0
18 0.0
19 0.0
20 0.0066
21 0.0066
22 0.0033
23 0.0024
| P68363
1 0.0029
2 0.0066
3 0.0044
4 0.0044
5 0.0045
6 0.0043
7 0.005
8 0.009
9 0.0085
10 0.0094
11 0.0077
12 0.0084
13 0.0054
14 0.0096
15 0.0162
16 0.0201
17 0.0
18 0.0756
19 0.0
20 0.2173
21 0.2791
22 0.1702
23 0.1313
| P68366
1 0.0
2 0.0015
3 0.0
4 0.0006
5 0.0011
6 0.0006
7 0.0008
8 0.0015
9 0.001
10 0.0012
11 0.0007
12 0.0005
13 0.0007
14 0.0014
15 0.0092
16 0.0155
17 0.0
18 0.0
19 0.0
20 0.158
21 0.3854
22 0.2422
23 0.1781
| P68371
1 0.0102
2 0.0082
3 0.0041
4 0.0075
5 0.0037
6 0.0041
7 0.005
8 0.0067
9 0.0074
10 0.0086
11 0.0073
12 0.0081
13 0.0059
14 0.0098
15 0.0139
16 0.0202
17 0.0
18 0.1745
19 0.0
20 0.2249
21 0.2697
22 0.117
23 0.0831
| P68400
1 0.0
2 0.0003
3 0.0
4 0.0006
5 0.0089
6 0.0001
7 0.0
8 0.0057
9 0.0081
10 0.079
11 0.0221
12 0.0077
13 0.1542
14 0.6237
15 0.0419
16 0.0192
17 0.0
18 0.0
19 0.0
20 0.0001
21 0.0172
22 0.0108
23 0.0002
| Q8NEV1
1 0.0
2 0.0003
3 0.0
4 0.0006
5 0.0089
6 0.0001
7 0.0
8 0.0057
9 0.0081
10 0.079
11 0.0221
12 0.0077
13 0.1542
14 0.6237
15 0.0419
16 0.0192
17 0.0
18 0.0
19 0.0
20 0.0001
21 0.0172
22 0.0108
23 0.0002
| P68402
1 0.0579
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.5249
8 0.0
9 0.0567
10 0.0544
11 0.0543
12 0.0554
13 0.0508
14 0.0
15 0.0
16 0.054
17 0.0
18 0.0
19 0.0
20 0.0917
21 0.0
22 0.0
23 0.0
| Q71DI3
1 0.1108
2 0.316
3 0.0852
4 0.0459
5 0.0288
6 0.0306
7 0.0286
8 0.0093
9 0.0
10 0.0
11 0.0151
12 0.0041
13 0.0
14 0.1181
15 0.068
16 0.0662
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0161
22 0.0452
23 0.0121
| Q16695
1 0.1108
2 0.316
3 0.0852
4 0.0459
5 0.0288
6 0.0306
7 0.0286
8 0.0093
9 0.0
10 0.0
11 0.0151
12 0.0041
13 0.0
14 0.1181
15 0.068
16 0.0662
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0161
22 0.0452
23 0.0121
| P84243
1 0.1108
2 0.316
3 0.0852
4 0.0459
5 0.0288
6 0.0306
7 0.0286
8 0.0093
9 0.0
10 0.0
11 0.0151
12 0.0041
13 0.0
14 0.1181
15 0.068
16 0.0662
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0161
22 0.0452
23 0.0121
| P68431
1 0.1108
2 0.316
3 0.0852
4 0.0459
5 0.0288
6 0.0306
7 0.0286
8 0.0093
9 0.0
10 0.0
11 0.0151
12 0.0041
13 0.0
14 0.1181
15 0.068
16 0.0662
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0161
22 0.0452
23 0.0121
| Q6NXT2
1 0.1108
2 0.316
3 0.0852
4 0.0459
5 0.0288
6 0.0306
7 0.0286
8 0.0093
9 0.0
10 0.0
11 0.0151
12 0.0041
13 0.0
14 0.1181
15 0.068
16 0.0662
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0161
22 0.0452
23 0.0121
| P78318
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 1.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P78330
1 0.0047
2 0.0
3 0.0
4 0.0163
5 0.387
6 0.4814
7 0.0299
8 0.0207
9 0.0004
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0173
15 0.0326
16 0.0087
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0004
22 0.0002
23 0.0003
| P78346
1 0.0
2 0.0235
3 0.0
4 0.0194
5 0.0
6 0.5502
7 0.1525
8 0.1682
9 0.0139
10 0.0377
11 0.0115
12 0.0098
13 0.0049
14 0.0
15 0.0083
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P78371
1 0.0115
2 0.0051
3 0.0065
4 0.0048
5 0.0144
6 0.0082
7 0.0116
8 0.0087
9 0.0107
10 0.0059
11 0.008
12 0.0225
13 0.0181
14 0.0151
15 0.0138
16 0.0167
17 0.0
18 0.0
19 0.0
20 0.384
21 0.2743
22 0.1121
23 0.0479
| P78406
1 0.0025
2 0.0
3 0.0114
4 0.0
5 0.0117
6 0.0007
7 0.0016
8 0.0094
9 0.0122
10 0.012
11 0.0284
12 0.1448
13 0.2849
14 0.2145
15 0.1737
16 0.0582
17 0.0
18 0.0016
19 0.0
20 0.0174
21 0.0136
22 0.0
23 0.0013
| P78417
1 0.004
2 0.0
3 0.0
4 0.0
5 0.0
6 0.1734
7 0.4961
8 0.1554
9 0.0729
10 0.0119
11 0.0
12 0.0
13 0.0
14 0.0016
15 0.0089
16 0.0629
17 0.0
18 0.0
19 0.0
20 0.0015
21 0.0068
22 0.0034
23 0.001
| P82650
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0004
7 0.0
8 0.0003
9 0.0004
10 0.0
11 0.0318
12 0.8687
13 0.0
14 0.0296
15 0.0137
16 0.0
17 0.0
18 0.0
19 0.0
20 0.02
21 0.0
22 0.0214
23 0.0135
| P82663
1 0.0551
2 0.7905
3 0.0
4 0.0
5 0.1299
6 0.0048
7 0.0027
8 0.0
9 0.0047
10 0.0082
11 0.0
12 0.0
13 0.0
14 0.0041
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P82673
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.336
12 0.509
13 0.0
14 0.0
15 0.1551
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P82930
1 0.0152
2 0.0093
3 0.008
4 0.0228
5 0.2058
6 0.4482
7 0.0724
8 0.0139
9 0.0347
10 0.0096
11 0.0128
12 0.0101
13 0.0098
14 0.0144
15 0.0073
16 0.0598
17 0.0
18 0.0
19 0.0
20 0.0193
21 0.0047
22 0.013
23 0.0089
| P82979
1 0.0
2 0.0293
3 0.0
4 0.0
5 0.0
6 0.0
7 0.4016
8 0.4869
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0822
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P83731
1 0.0491
2 0.5075
3 0.0465
4 0.1707
5 0.0889
6 0.0384
7 0.0089
8 0.0069
9 0.0046
10 0.0061
11 0.0067
12 0.0061
13 0.0052
14 0.0054
15 0.0113
16 0.0069
17 0.0
18 0.0
19 0.0
20 0.007
21 0.01
22 0.0072
23 0.0068
| P84085
1 0.0
2 0.0
3 0.0
4 1.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P84095
1 0.1508
2 0.3011
3 0.1934
4 0.1316
5 0.1311
6 0.0
7 0.0708
8 0.0212
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| P84098
1 0.0029
2 0.0059
3 0.0066
4 0.0192
5 0.4914
6 0.2306
7 0.0813
8 0.054
9 0.0147
10 0.0055
11 0.0039
12 0.0026
13 0.0004
14 0.0036
15 0.0109
16 0.0175
17 0.0
18 0.0
19 0.0
20 0.0104
21 0.0195
22 0.0061
23 0.0129
| P84103
1 0.0139
2 0.5384
3 0.0661
4 0.0436
5 0.0976
6 0.094
7 0.0456
8 0.0185
9 0.0099
10 0.0091
11 0.0055
12 0.0048
13 0.0052
14 0.0049
15 0.0068
16 0.0056
17 0.0
18 0.0
19 0.0
20 0.0047
21 0.0072
22 0.0126
23 0.0058
| Q00325
1 0.0048
2 0.0069
3 0.0069
4 0.0172
5 0.0127
6 0.0132
7 0.0497
8 0.0688
9 0.0613
10 0.1333
11 0.0846
12 0.1287
13 0.0689
14 0.1341
15 0.0955
16 0.0633
17 0.0
18 0.0
19 0.0
20 0.0126
21 0.0139
22 0.0088
23 0.0147
| Q00577
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.2198
14 0.7802
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.0
| Q00688
1 0.0
2 0.0
3 0.0
4 0.0
5 0.0
6 0.5703
7 0.2459
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0
22 0.0
23 0.1838
| Q00796
1 0.0282
2 0.0242
3 0.0192
4 0.0164
5 0.0026
6 0.0
7 0.0191
8 0.0136
9 0.0011
10 0.0203
11 0.0014
12 0.5053
13 0.1509
14 0.1395
15 0.044
16 0.0011
17 0.0
18 0.0
19 0.0
20 0.0
21 0.0002
22 0.0009
23 0.0118
| Q01085
1 0.0135
2 0.0
3 0.0
4 0.0
5 0.102
6 0.0
7 0.0
8 0.0
9 0.0
10 0.0
11 0.0
12 0.0126
13 0.5093
14 0.2407
15 0.0856
16 0.0165
17 0.0
18 0.0
19 0.0
20 0.0061
21 0.0067
22 0.0069
23 0.0
| Q01105
1 0.0041
2 0.0025
3 0.0034
4 0.0197
5 0.0169
6 0.0047
7 0.0051
8 0.0056
9 0.0096
10 0.0035
11 0.0266
12 0.4301
13 0.0287
14 0.3523
15 0.0481
16 0.0088
17 0.0
18 0.0
19 0.0
20 0.0148
21 0.0062
22 0.0047
23 0.0046
| P0DME0
1 0.0041
2 0.0025
3 0.0034
4 0.0197
5 0.0169
6 0.0047
7 0.0051
8 0.0056
9 0.0096
10 0.0035
11 0.0266
12 0.4301
13 0.0287
14 0.3523
15 0.0481
16 0.0088
17 0.0
18 0.0
19 0.0
20 0.0148
21 0.0062
22 0.0047
23 0.0046
| Q01130
1 0.0063
2 0.0
3 0.0037
4 0.0
5 0.0075
6 0.0522
7 0.2596
8 0.5444
9 0.0854
10 0.0046
11 0.0045
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0059
21 0.0054
22 0.0
23 0.0204
| Q9BRL6
1 0.0063
2 0.0
3 0.0037
4 0.0
5 0.0075
6 0.0522
7 0.2596
8 0.5444
9 0.0854
10 0.0046
11 0.0045
12 0.0
13 0.0
14 0.0
15 0.0
16 0.0
17 0.0
18 0.0
19 0.0
20 0.0059
21 0.0054
